,Product name,Links of products,Reviews
32,"POCO C50 (Royal Blue, 32 GB)",https://www.flipkart.com/poco-c50-royal-blue-32-gb/p/itm36327e30a3aaa?pid=MOBGK8WZPS5BQRFA&lid=LSTMOBGK8WZPS5BQRFAEQXUQ9&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_57&otracker=browse&fm=organic&iid=ee6b193d-d193-4b26-b4eb-d96848f11a5a.MOBGK8WZPS5BQRFA.SEARCH&ppt=None&ppn=None&ssid=esig4810vk0000001708243075211,4.1
33,"POCO C50 (Country Green, 32 GB)",https://www.flipkart.com/poco-c50-country-green-32-gb/p/itm8bbc26098f785?pid=MOBGK8WZAFFKHXRC&lid=LSTMOBGK8WZAFFKHXRCL7KNNH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_58&otracker=browse&fm=organic&iid=ee6b193d-d193-4b26-b4eb-d96848f11a5a.MOBGK8WZAFFKHXRC.SEARCH&ppt=None&ppn=None&ssid=esig4810vk0000001708243075211,4.1
34,"POCO C50 (Country Green, 32 GB)",https://www.flipkart.com/poco-c50-country-green-32-gb/p/itm0b3d5144d9c22?pid=MOBGK8WZYEJ3G5AA&lid=LSTMOBGK8WZYEJ3G5AAGKPDLS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_59&otracker=browse&fm=organic&iid=ee6b193d-d193-4b26-b4eb-d96848f11a5a.MOBGK8WZYEJ3G5AA.SEARCH&ppt=None&ppn=None&ssid=esig4810vk0000001708243075211,4.2
35,"POCO C50 (Royal Blue, 32 GB)",https://www.flipkart.com/poco-c50-royal-blue-32-gb/p/itma43af9d14952e?pid=MOBGK8WZUTGDEZFA&lid=LSTMOBGK8WZUTGDEZFAWKBDLT&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_60&otracker=browse&fm=organic&iid=ee6b193d-d193-4b26-b4eb-d96848f11a5a.MOBGK8WZUTGDEZFA.SEARCH&ppt=None&ppn=None&ssid=esig4810vk0000001708243075211,4.2
36,"POCO M5 (Yellow, 128 GB)",https://www.flipkart.com/poco-m5-yellow-128-gb/p/itme4df9ab5b739e?pid=MOBGHMZETTY4N6HK&lid=LSTMOBGHMZETTY4N6HK9XWUIN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_61&otracker=browse&fm=organic&iid=ee6b193d-d193-4b26-b4eb-d96848f11a5a.MOBGHMZETTY4N6HK.SEARCH&ppt=None&ppn=None&ssid=esig4810vk0000001708243075211,4.2
37,"POCO M5 (Power Black, 64 GB)",https://www.flipkart.com/poco-m5-power-black-64-gb/p/itm65951f4147fc4?pid=MOBGHMZEGDGXT2BT&lid=LSTMOBGHMZEGDGXT2BTPIUPCA&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_62&otracker=browse&fm=organic&iid=ee6b193d-d193-4b26-b4eb-d96848f11a5a.MOBGHMZEGDGXT2BT.SEARCH&ppt=None&ppn=None&ssid=esig4810vk0000001708243075211,4.1
38,"POCO M5 (Power Black, 128 GB)",https://www.flipkart.com/poco-m5-power-black-128-gb/p/itm5fa50bdbbdf1c?pid=MOBGHMZE7EWP7XR2&lid=LSTMOBGHMZE7EWP7XR2PH3QDO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_63&otracker=browse&fm=organic&iid=ee6b193d-d193-4b26-b4eb-d96848f11a5a.MOBGHMZE7EWP7XR2.SEARCH&ppt=None&ppn=None&ssid=esig4810vk0000001708243075211,4.2
39,"POCO M5 (Yellow, 64 GB)",https://www.flipkart.com/poco-m5-yellow-64-gb/p/itmb39102de199c5?pid=MOBGHMZEAF8F7HJS&lid=LSTMOBGHMZEAF8F7HJSFK4R8Q&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_64&otracker=browse&fm=organic&iid=ee6b193d-d193-4b26-b4eb-d96848f11a5a.MOBGHMZEAF8F7HJS.SEARCH&ppt=None&ppn=None&ssid=esig4810vk0000001708243075211,4.1
40,"POCO M5 (Icy Blue, 128 GB)",https://www.flipkart.com/poco-m5-icy-blue-128-gb/p/itmdff67fe6f5687?pid=MOBGHMZEP9EFTVA4&lid=LSTMOBGHMZEP9EFTVA4LNLEAO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_65&otracker=browse&fm=organic&iid=ee6b193d-d193-4b26-b4eb-d96848f11a5a.MOBGHMZEP9EFTVA4.SEARCH&ppt=None&ppn=None&ssid=esig4810vk0000001708243075211,4.2
41,"POCO F4 5G (Nebula Green, 128 GB)",https://www.flipkart.com/poco-f4-5g-nebula-green-128-gb/p/itmff0d134def305?pid=MOBGE853N5EMEHW7&lid=LSTMOBGE853N5EMEHW7CLHPPF&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_66&otracker=browse&fm=organic&iid=ee6b193d-d193-4b26-b4eb-d96848f11a5a.MOBGE853N5EMEHW7.SEARCH&ppt=None&ppn=None&ssid=esig4810vk0000001708243075211,4.3
