,Product name,Links of products,Reviews
43,"OPPO A53s 5G (Ink Black, 128 GB)",https://www.flipkart.com/oppo-a53s-5g-ink-black-128-gb/p/itm7dd84770173a5?pid=MOBG25PGZWK3HF8D&lid=LSTMOBG25PGZWK3HF8DIFZBJN&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_68&otracker=browse&fm=organic&iid=5ec3d57d-0dd6-4189-9bb4-13b04f86f938.MOBG25PGZWK3HF8D.SEARCH&ppt=None&ppn=None&ssid=ioo7llfayo0000001708242598045,4.3
44,"OPPO A54 (Starry Blue, 64 GB)",https://www.flipkart.com/oppo-a54-starry-blue-64-gb/p/itm2c71eaacf710e?pid=MOBG23KTBRGUKRFG&lid=LSTMOBG23KTBRGUKRFGSBN6VR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_69&otracker=browse&fm=organic&iid=5ec3d57d-0dd6-4189-9bb4-13b04f86f938.MOBG23KTBRGUKRFG.SEARCH&ppt=None&ppn=None&ssid=ioo7llfayo0000001708242598045,4.4
45,"OPPO A54 (Starry Blue, 128 GB)",https://www.flipkart.com/oppo-a54-starry-blue-128-gb/p/itm2c71eaacf710e?pid=MOBG23KTFRHZ4PEP&lid=LSTMOBG23KTFRHZ4PEPOTJVK7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_70&otracker=browse&fm=organic&iid=5ec3d57d-0dd6-4189-9bb4-13b04f86f938.MOBG23KTFRHZ4PEP.SEARCH&ppt=None&ppn=None&ssid=ioo7llfayo0000001708242598045,4.3
46,"OPPO A54 (Starry Blue, 128 GB)",https://www.flipkart.com/oppo-a54-starry-blue-128-gb/p/itm2c71eaacf710e?pid=MOBG23KTTGYNZFRM&lid=LSTMOBG23KTTGYNZFRMYW1A2D&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_71&otracker=browse&fm=organic&iid=5ec3d57d-0dd6-4189-9bb4-13b04f86f938.MOBG23KTTGYNZFRM.SEARCH&ppt=None&ppn=None&ssid=ioo7llfayo0000001708242598045,4.4
47,"OPPO A54 (Crystal Black, 64 GB)",https://www.flipkart.com/oppo-a54-crystal-black-64-gb/p/itm2c71eaacf710e?pid=MOBG23KTZH7ZDZUA&lid=LSTMOBG23KTZH7ZDZUALV9JCK&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_72&otracker=browse&fm=organic&iid=5ec3d57d-0dd6-4189-9bb4-13b04f86f938.MOBG23KTZH7ZDZUA.SEARCH&ppt=None&ppn=None&ssid=ioo7llfayo0000001708242598045,4.4
48,"OPPO A16E (White, 32 GB)",https://www.flipkart.com/oppo-a16e-white-32-gb/p/itm85a06b75b1e08?pid=MOBGCNHPFUD7NYRZ&lid=LSTMOBGCNHPFUD7NYRZPKFTVM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_73&otracker=browse&fm=organic&iid=d44899e4-3e94-47bc-8eab-3a4000e06f8c.MOBGCNHPFUD7NYRZ.SEARCH&ppt=None&ppn=None&ssid=57kyptujbk0000001708242598990,4.3
49,"OPPO A16E (Midnight Black, 32 GB)",https://www.flipkart.com/oppo-a16e-midnight-black-32-gb/p/itm85a06b75b1e08?pid=MOBGCNHPSJHEJQZZ&lid=LSTMOBGCNHPSJHEJQZZSOS0DW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_74&otracker=browse&fm=organic&iid=d44899e4-3e94-47bc-8eab-3a4000e06f8c.MOBGCNHPSJHEJQZZ.SEARCH&ppt=None&ppn=None&ssid=57kyptujbk0000001708242598990,4.3
50,"OPPO A96 (Starry Black, 128 GB)",https://www.flipkart.com/oppo-a96-starry-black-128-gb/p/itm38b834a3d879e?pid=MOBGCFJTBBRWUHBF&lid=LSTMOBGCFJTBBRWUHBFU2BEAW&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_75&otracker=browse&fm=organic&iid=d44899e4-3e94-47bc-8eab-3a4000e06f8c.MOBGCFJTBBRWUHBF.SEARCH&ppt=None&ppn=None&ssid=57kyptujbk0000001708242598990,4.3
51,"OPPO A76 (Glowing Black, 128 GB)",https://www.flipkart.com/oppo-a76-glowing-black-128-gb/p/itmcf741a5ea53b9?pid=MOBGCFJTX47JDXW2&lid=LSTMOBGCFJTX47JDXW2KM8GIS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_76&otracker=browse&fm=organic&iid=d44899e4-3e94-47bc-8eab-3a4000e06f8c.MOBGCFJTX47JDXW2.SEARCH&ppt=None&ppn=None&ssid=57kyptujbk0000001708242598990,4.3
52,"OPPO K10 (Black Carbon, 128 GB)",https://www.flipkart.com/oppo-k10-black-carbon-128-gb/p/itm6205e7e72fe0c?pid=MOBGCFUHMDFSCM9W&lid=LSTMOBGCFUHMDFSCM9WSL0U8O&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_77&otracker=browse&fm=organic&iid=d44899e4-3e94-47bc-8eab-3a4000e06f8c.MOBGCFUHMDFSCM9W.SEARCH&ppt=None&ppn=None&ssid=57kyptujbk0000001708242598990,4.4
53,"OPPO K10 (Blue Flame, 128 GB)",https://www.flipkart.com/oppo-k10-blue-flame-128-gb/p/itm6205e7e72fe0c?pid=MOBGCFUHQAG5GDQS&lid=LSTMOBGCFUHQAG5GDQSSCVTKH&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_78&otracker=browse&fm=organic&iid=d44899e4-3e94-47bc-8eab-3a4000e06f8c.MOBGCFUHQAG5GDQS.SEARCH&ppt=None&ppn=None&ssid=57kyptujbk0000001708242598990,4.4
