,Product name,Links of products,Reviews
44,"realme Narzo N55 (Prime Black, 128 GB)",https://www.flipkart.com/realme-narzo-n55-prime-black-128-gb/p/itm599c1b2a46e04?pid=MOBGZZUPPPPUW2MG&lid=LSTMOBGZZUPPPPUW2MG88YVVG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_69&otracker=browse&fm=organic&iid=a359ba07-2712-473f-995a-506b87772c40.MOBGZZUPPPPUW2MG.SEARCH&ppt=None&ppn=None&ssid=g5b5gojhfk0000001708613262535,4.3
45,"realme Narzo N55 (Prime Blue, 128 GB)",https://www.flipkart.com/realme-narzo-n55-prime-blue-128-gb/p/itm599c1b2a46e04?pid=MOBGZZUUFH4RHUGC&lid=LSTMOBGZZUUFH4RHUGCRSSLWJ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_70&otracker=browse&fm=organic&iid=a359ba07-2712-473f-995a-506b87772c40.MOBGZZUUFH4RHUGC.SEARCH&ppt=None&ppn=None&ssid=g5b5gojhfk0000001708613262535,4.3
46,"realme Narzo N55 (Prime Black, 64 GB)",https://www.flipkart.com/realme-narzo-n55-prime-black-64-gb/p/itm599c1b2a46e04?pid=MOBGZUFTCNHEXR4G&lid=LSTMOBGZUFTCNHEXR4GDLRBVV&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_71&otracker=browse&fm=organic&iid=a359ba07-2712-473f-995a-506b87772c40.MOBGZUFTCNHEXR4G.SEARCH&ppt=None&ppn=None&ssid=g5b5gojhfk0000001708613262535,4.3
47,"realme Narzo N55 (Prime Blue, 64 GB)",https://www.flipkart.com/realme-narzo-n55-prime-blue-64-gb/p/itm599c1b2a46e04?pid=MOBGZUFMZ7H3DKHJ&lid=LSTMOBGZUFMZ7H3DKHJVLAVEL&marketplace=FLIPKART&store=tyy%2F4io&srno=b_3_72&otracker=browse&fm=organic&iid=a359ba07-2712-473f-995a-506b87772c40.MOBGZUFMZ7H3DKHJ.SEARCH&ppt=None&ppn=None&ssid=g5b5gojhfk0000001708613262535,4.3
48,"realme narzo 50i Prime (Mint Green, 32 GB)",https://www.flipkart.com/realme-narzo-50i-prime-mint-green-32-gb/p/itmc04e130e013e0?pid=MOBGNHMH38U7HHG9&lid=LSTMOBGNHMH38U7HHG9RWBYQC&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_73&otracker=browse&fm=organic&iid=5cb8986b-4391-4d97-8082-0a05a6e7e99b.MOBGNHMH38U7HHG9.SEARCH&ppt=None&ppn=None&ssid=8r1vxs9g0g0000001708613263958,4.1
49,"realme C33 2023 (Night Sea, 64 GB)",https://www.flipkart.com/realme-c33-2023-night-sea-64-gb/p/itmdfad610ca6eff?pid=MOBGMWBY7J7NKPQE&lid=LSTMOBGMWBY7J7NKPQE3AVTPM&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_74&otracker=browse&fm=organic&iid=5cb8986b-4391-4d97-8082-0a05a6e7e99b.MOBGMWBY7J7NKPQE.SEARCH&ppt=None&ppn=None&ssid=8r1vxs9g0g0000001708613263958,4.3
50,"realme C55 (Sunshower, 64 GB)",https://www.flipkart.com/realme-c55-sunshower-64-gb/p/itm054283d14c56e?pid=MOBGNBYJCXN6WRB3&lid=LSTMOBGNBYJCXN6WRB3WXXMAE&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_75&otracker=browse&fm=organic&iid=5cb8986b-4391-4d97-8082-0a05a6e7e99b.MOBGNBYJCXN6WRB3.SEARCH&ppt=None&ppn=None&ssid=8r1vxs9g0g0000001708613263958,4.4
51,"realme C55 (Rainforest, 64 GB)",https://www.flipkart.com/realme-c55-rainforest-64-gb/p/itm054283d14c56e?pid=MOBGNBYJ3GSGXWYQ&lid=LSTMOBGNBYJ3GSGXWYQAWLW8U&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_76&otracker=browse&fm=organic&iid=5cb8986b-4391-4d97-8082-0a05a6e7e99b.MOBGNBYJ3GSGXWYQ.SEARCH&ppt=None&ppn=None&ssid=8r1vxs9g0g0000001708613263958,4.3
52,"realme C55 (Sunshower, 64 GB)",https://www.flipkart.com/realme-c55-sunshower-64-gb/p/itm054283d14c56e?pid=MOBGNBYJDJ5YBVGQ&lid=LSTMOBGNBYJDJ5YBVGQ8JESXS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_77&otracker=browse&fm=organic&iid=5cb8986b-4391-4d97-8082-0a05a6e7e99b.MOBGNBYJDJ5YBVGQ.SEARCH&ppt=None&ppn=None&ssid=8r1vxs9g0g0000001708613263958,4.3
53,"realme C55 (Rainforest, 128 GB)",https://www.flipkart.com/realme-c55-rainforest-128-gb/p/itm054283d14c56e?pid=MOBGNBYJPF2DEADS&lid=LSTMOBGNBYJPF2DEADSUWHGW7&marketplace=FLIPKART&store=tyy%2F4io&srno=b_4_78&otracker=browse&fm=organic&iid=5cb8986b-4391-4d97-8082-0a05a6e7e99b.MOBGNBYJPF2DEADS.SEARCH&ppt=None&ppn=None&ssid=8r1vxs9g0g0000001708613263958,4.4
