,Product name,Links of products,Reviews
30,"Apple iPhone 14 (Midnight, 256 GB)",https://www.flipkart.com/apple-iphone-14-midnight-256-gb/p/itmdb32e3c997112?pid=MOBGHWFH4H3MMRAA&lid=LSTMOBGHWFH4H3MMRAAQSJTKY&marketplace=FLIPKART&q=apple+mobiles&store=tyy%2F4io&srno=s_3_55&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=d91d42e0-6d1d-4e92-af9d-dc589cf5eb5b.MOBGHWFH4H3MMRAA.SEARCH&ppt=None&ppn=None&ssid=xmclziemu80000001708186540689&qH=cb603b9543d774e1,4.6
31,"Apple iPhone 11 (Black, 128 GB)",https://www.flipkart.com/apple-iphone-11-black-128-gb/p/itm8244e8d955aba?pid=MOBFWQ6BKRYBP5X8&lid=LSTMOBFWQ6BKRYBP5X8IBG6BS&marketplace=FLIPKART&q=apple+mobiles&store=tyy%2F4io&srno=s_3_56&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=d91d42e0-6d1d-4e92-af9d-dc589cf5eb5b.MOBFWQ6BKRYBP5X8.SEARCH&ppt=None&ppn=None&ssid=xmclziemu80000001708186540689&qH=cb603b9543d774e1,4.6
32,"Apple iPhone 15 Plus (Blue, 512 GB)",https://www.flipkart.com/apple-iphone-15-plus-blue-512-gb/p/itm242327ccd19e1?pid=MOBGTAGP3FHFJKZT&lid=LSTMOBGTAGP3FHFJKZTFV2RFM&marketplace=FLIPKART&q=apple+mobiles&store=tyy%2F4io&srno=s_3_57&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=d91d42e0-6d1d-4e92-af9d-dc589cf5eb5b.MOBGTAGP3FHFJKZT.SEARCH&ppt=None&ppn=None&ssid=xmclziemu80000001708186540689&qH=cb603b9543d774e1,4.6
33,"Apple iPhone 11 (Purple, 128 GB)",https://www.flipkart.com/apple-iphone-11-purple-128-gb/p/itmb7ca0b05522ff?pid=MOBFWQ6BEHFXGXGB&lid=LSTMOBFWQ6BEHFXGXGBBI1U9D&marketplace=FLIPKART&q=apple+mobiles&store=tyy%2F4io&srno=s_3_58&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=d91d42e0-6d1d-4e92-af9d-dc589cf5eb5b.MOBFWQ6BEHFXGXGB.SEARCH&ppt=None&ppn=None&ssid=xmclziemu80000001708186540689&qH=cb603b9543d774e1,4.6
34,"Apple iPhone 11 (Red, 64 GB)",https://www.flipkart.com/apple-iphone-11-red-64-gb/p/itmc3935326f2feb?pid=MOBFWQ6BYYV3FCU7&lid=LSTMOBFWQ6BYYV3FCU7ZCY7Y9&marketplace=FLIPKART&q=apple+mobiles&store=tyy%2F4io&srno=s_3_59&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=d91d42e0-6d1d-4e92-af9d-dc589cf5eb5b.MOBFWQ6BYYV3FCU7.SEARCH&ppt=None&ppn=None&ssid=xmclziemu80000001708186540689&qH=cb603b9543d774e1,4.6
35,"Apple iPhone 11 (Black, 64 GB)",https://www.flipkart.com/apple-iphone-11-black-64-gb/p/itm4e5041ba101fd?pid=MOBFWQ6BXGJCEYNY&lid=LSTMOBFWQ6BXGJCEYNYIJLDFV&marketplace=FLIPKART&q=apple+mobiles&store=tyy%2F4io&srno=s_3_60&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=d91d42e0-6d1d-4e92-af9d-dc589cf5eb5b.MOBFWQ6BXGJCEYNY.SEARCH&ppt=None&ppn=None&ssid=xmclziemu80000001708186540689&qH=cb603b9543d774e1,4.6
36,"Apple iPhone 14 (Purple, 256 GB)",https://www.flipkart.com/apple-iphone-14-purple-256-gb/p/itmb2bf402090fae?pid=MOBGHWFHQHE7ZPSB&lid=LSTMOBGHWFHQHE7ZPSBYPXODK&marketplace=FLIPKART&q=apple+mobiles&store=tyy%2F4io&srno=s_3_61&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=d91d42e0-6d1d-4e92-af9d-dc589cf5eb5b.MOBGHWFHQHE7ZPSB.SEARCH&ppt=None&ppn=None&ssid=xmclziemu80000001708186540689&qH=cb603b9543d774e1,4.6
37,"Apple iPhone 15 (Green, 512 GB)",https://www.flipkart.com/apple-iphone-15-green-512-gb/p/itmc31a023efd1a3?pid=MOBGTAGPZVBANCKG&lid=LSTMOBGTAGPZVBANCKGQDUOYO&marketplace=FLIPKART&q=apple+mobiles&store=tyy%2F4io&srno=s_3_62&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=d91d42e0-6d1d-4e92-af9d-dc589cf5eb5b.MOBGTAGPZVBANCKG.SEARCH&ppt=None&ppn=None&ssid=xmclziemu80000001708186540689&qH=cb603b9543d774e1,4.6
38,"Apple iPhone 12 mini (Black, 128 GB)",https://www.flipkart.com/apple-iphone-12-mini-black-128-gb/p/itm0eb512c195bdf?pid=MOBFWBYZH2AMPNPD&lid=LSTMOBFWBYZH2AMPNPDMB1TEO&marketplace=FLIPKART&q=apple+mobiles&store=tyy%2F4io&spotlightTagId=FkPickId_tyy%2F4io&srno=s_3_63&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=d91d42e0-6d1d-4e92-af9d-dc589cf5eb5b.MOBFWBYZH2AMPNPD.SEARCH&ppt=None&ppn=None&ssid=xmclziemu80000001708186540689&qH=cb603b9543d774e1,4.5
39,"Apple iPhone 13 Pro Max (Gold, 1 TB)",https://www.flipkart.com/apple-iphone-13-pro-max-gold-1-tb/p/itmdbbad9da2b178?pid=MOBG6VF5GHTNXG9K&lid=LSTMOBG6VF5GHTNXG9KRXWPBP&marketplace=FLIPKART&q=apple+mobiles&store=tyy%2F4io&srno=s_3_64&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_na&fm=organic&iid=d91d42e0-6d1d-4e92-af9d-dc589cf5eb5b.MOBG6VF5GHTNXG9K.SEARCH&ppt=None&ppn=None&ssid=xmclziemu80000001708186540689&qH=cb603b9543d774e1,4.6
